0.507034	1.254953	
0.513841	1.255995	
0.517036	1.248235	
0.525467	1.253096	
0.524986	1.236790	
0.539496	1.255712	
0.542008	1.246532	
0.545464	1.239661	
0.556013	1.248826	
0.562093	1.247801	
0.565020	1.239822	
0.575259	1.247834	
0.580525	1.244941	
0.586059	1.242622	
0.588590	1.234006	
0.603992	1.252205	
0.605794	1.242061	
0.606112	1.229074	
0.617975	1.239466	
0.619583	1.229230	
0.633194	1.242714	
0.644329	1.251043	
0.640833	1.231029	
0.635885	1.208619	
0.653608	1.229257	
0.659211	1.226852	
0.666452	1.227453	
0.674808	1.230013	
0.677895	1.222954	
0.693476	1.238290	
0.699202	1.235835	
0.694837	1.215713	
0.705940	1.222724	
0.705500	1.209741	
0.724019	1.229140	
0.725019	1.218647	
0.741346	1.233807	
0.741929	1.222661	
0.751708	1.226676	
3.066064	4.954705	
3.043703	4.870942	
3.038236	4.815312	
3.034980	4.763964	
3.010923	4.681004	
3.011761	4.637706	
2.995079	4.568255	
3.003807	4.538257	
2.982890	4.464210	
2.975600	4.411508	
2.973394	4.367014	
2.973570	4.326572	
2.963482	4.271841	
2.946864	4.208557	
2.943948	4.165591	
2.944785	4.128437	
2.945442	4.091477	
2.930574	4.033589	
2.920821	3.983498	
2.911009	3.934003	
2.905351	3.890736	
2.906730	3.857362	
2.889232	3.799532	
2.904492	3.785208	
2.884645	3.725571	
2.886510	3.694565	
2.869104	3.639441	
2.862472	3.598620	
2.842725	3.541962	
2.868738	3.542597	
2.849616	3.487756	
2.848263	3.455219	
2.840177	3.414942	
2.841179	3.385985	
2.839075	3.353651	
2.830912	3.314572	
2.819726	3.272453	
2.810478	3.233085	
2.801468	3.194462	
2.804745	3.170187	
2.815374	3.154360	
2.798712	3.108285	
2.795392	3.077486	
2.792991	3.048015	
2.792152	3.020533	
2.780378	2.981590	
2.761335	2.935386	
2.765657	2.914395	
2.764863	2.888213	
2.751049	2.848794	
2.760508	2.833741	
2.748497	2.796890	
2.755887	2.780042	
2.744161	2.744161	
2.736245	2.712470	
2.727919	2.680719	
2.728989	2.658463	
2.735462	2.641605	
2.739869	2.622854	
2.716592	2.577950	
2.730393	2.568498	
2.718800	2.535322	
2.698334	2.494314	
2.702859	2.476714	
2.713240	2.464534	
2.701108	2.432089	
2.691506	2.402261	
2.695020	2.384352	
2.696504	2.364770	
2.689121	2.337617	
2.679916	2.309164	
2.694141	2.301014	
2.681877	2.270376	
2.674231	2.243946	
2.676646	2.226143	
2.666796	2.198337	
2.663686	2.176323	
2.670678	2.162672	
2.670870	2.143600	
2.663967	2.119015	
2.654544	2.092674	
2.639552	2.062244	
2.643236	2.046612	
2.658122	2.039649	
2.656792	2.020272	
2.637246	1.987308	
1.650679	1.232620	
1.662770	1.230385	
1.660889	1.217814	
1.652773	1.200810	
1.659198	1.194452	
1.637838	1.168258	
1.654851	1.169533	
1.657202	1.160385	
1.637074	1.135679	
1.653008	1.136081	
1.649939	1.123404	
1.638949	1.105485	
1.631576	1.090184	
1.647600	1.090523	
1.661508	1.089333	
1.666111	1.081985	
1.682616	1.082295	
1.693210	1.078693	
1.707550	1.077384	
1.725914	1.078470	
1.728417	1.069577	
1.771317	1.085465	
1.756442	1.065835	
1.780542	1.069858	
1.807237	1.075193	
1.808568	1.065328	
1.825138	1.064389	
1.833765	1.058725	
1.852528	1.058807	
1.876443	1.061641	
1.898272	1.063083	
1.892896	1.049249	
1.911633	1.048758	
1.936271	1.051310	
1.953490	1.049648	
1.967075	1.045912	
1.987859	1.045863	
1.990550	1.036215	
2.024274	1.042570	
2.042508	1.040710	
2.048092	1.032323	
2.089708	1.041890	
2.088969	1.030166	
2.117765	1.032903	
2.137951	1.031225	
2.149498	1.025258	
2.171335	1.024068	
2.181583	1.017289	
2.203364	1.015765	
2.234583	1.018358	
2.228830	1.004015	
2.268607	1.010049	
2.300461	1.012227	
2.297300	0.998894	
2.316126	0.995086	
2.343532	0.994770	
2.390013	1.002216	
2.404378	0.995926	
2.419400	0.989803	
2.423473	0.979147	
2.456933	0.980217	
2.484261	0.978577	
2.496486	0.970830	
2.489551	0.955649	
2.499280	0.946892	
2.498320	0.934084	
2.479189	0.914621	
2.477462	0.901722	
2.488978	0.893634	
2.495634	0.883750	
2.491026	0.869905	
2.488586	0.856889	
2.479527	0.841686	
2.469037	0.826128	
2.470946	0.814796	
2.476256	0.804584	
2.474496	0.792092	
2.465025	0.777219	
2.478258	0.769519	
2.469552	0.755018	
2.479842	0.746348	
2.467925	0.731033	
2.457670	0.716345	
2.438144	0.699127	
2.435955	0.687010	
2.461286	0.682575	
2.451447	0.668341	
2.442797	0.654546	
2.463356	0.648548	
2.440555	0.631170	
2.449586	0.622116	
2.449803	0.610804	
2.460303	0.602032	
2.456450	0.589741	
2.454288	0.577908	
2.436588	0.562531	
2.442940	0.552781	
2.451938	0.543582	
2.438387	0.529426	
2.437270	0.518058	
2.410713	0.501429	
2.431918	0.494779	
2.425590	0.482480	
2.421154	0.470625	
2.421554	0.459746	
2.421069	0.448719	
2.431043	0.439604	
2.434110	0.429199	
2.408788	0.413905	
2.427821	0.406278	
2.402033	0.391196	
2.402552	0.380527	
2.408696	0.370734	
2.410865	0.360306	
2.392255	0.346860	
2.391933	0.336164	
2.413541	0.328469	
2.405999	0.316756	
2.404908	0.305943	
2.415440	0.296579	
2.401369	0.284221	
2.400956	0.273554	
2.411392	0.264090	
2.423680	0.254739	
2.392989	0.240961	
2.383327	0.229488	
2.385789	0.219223	
2.369947	0.207344	
2.377397	0.197546	
2.391794	0.188238	
2.383917	0.177156	
2.388188	0.166998	
2.360745	0.154731	
2.400135	0.146799	
2.377171	0.134986	
2.375770	0.124509	
2.365712	0.113633	
2.394049	0.104526	
2.380973	0.093549	
2.374832	0.082931	
2.376081	0.072596	
2.353453	0.061627	
2.342572	0.051115	
2.358311	0.041164	
2.372897	0.031063	
2.372900	0.020708	
2.353558	0.010269	
2.364180	0.000000	
2.362238	-0.010307	
2.356460	-0.020565	
2.372607	-0.031059	
2.366350	-0.041305	
2.353250	-0.051348	
2.364010	-0.061904	
2.359199	-0.072080	
2.345840	-0.081919	
2.342223	-0.092026	
2.334896	-0.101944	
2.349811	-0.112870	
2.339849	-0.122626	
2.338014	-0.132762	
2.352344	-0.143876	
2.337195	-0.153188	
2.337043	-0.163422	
2.351227	-0.174726	
2.342387	-0.184350	
2.343822	-0.194757	
2.328386	-0.203707	
2.336148	-0.214662	
2.332502	-0.224594	
2.351857	-0.236820	
2.330821	-0.244979	
2.317493	-0.253807	
2.334178	-0.265946	
2.324446	-0.275116	
2.339362	-0.287238	
2.331499	-0.296604	
2.317383	-0.305089	
2.320469	-0.315802	
2.326902	-0.327025	
2.312607	-0.335312	
2.301568	-0.343972	
2.311451	-0.355766	
2.316840	-0.366951	
2.305367	-0.375453	
2.313126	-0.387084	
2.320295	-0.398700	
2.304391	-0.406326	
2.305066	-0.416824	
2.306185	-0.427426	
2.290259	-0.434819	
2.308817	-0.448788	
2.292056	-0.455918	
2.310251	-0.470026	
2.296547	-0.477682	
2.289648	-0.486680	
2.305044	-0.500474	
2.293632	-0.508486	
2.296892	-0.519734	
2.291757	-0.529094	
2.296903	-0.540849	
2.284476	-0.548454	
2.274640	-0.556601	
2.277866	-0.567936	
2.279718	-0.578975	
2.277180	-0.588919	
2.277074	-0.599504	
2.269926	-0.608225	
2.262407	-0.616803	
2.273879	-0.630602	
2.271250	-0.640559	
2.257504	-0.647329	
2.258421	-0.658270	
2.282192	-0.676016	
2.271359	-0.683602	
2.263229	-0.691939	
2.279403	-0.707774	
2.264324	-0.713939	
2.252892	-0.721156	
2.268042	-0.736931	
2.242439	-0.739446	
2.247195	-0.751901	
2.266364	-0.769327	
2.245370	-0.773143	
2.255504	-0.787657	
2.250717	-0.797021	
2.245147	-0.806090	
2.232155	-0.812438	
2.249839	-0.830009	
2.241410	-0.838029	
2.241528	-0.849239	
2.227065	-0.854890	
2.265264	-0.880913	
2.239292	-0.882080	
2.234679	-0.891546	
2.241903	-0.905788	
2.236189	-0.914849	
2.222753	-0.920694	
2.222099	-0.931803	
2.226858	-0.945245	
2.227563	-0.957037	
2.224155	-0.967090	
2.220353	-0.976979	
2.207217	-0.982716	
2.217889	-0.999086	
2.220624	-1.011997	
2.222571	-1.024619	
2.220128	-1.035263	
2.216404	-1.045324	
2.211857	-1.055002	
2.199217	-1.060776	
2.207025	-1.076438	
2.201939	-1.085876	
2.207875	-1.100806	
2.204551	-1.111185	
2.207941	-1.125002	
2.203758	-1.135010	
2.192017	-1.141092	
2.192566	-1.153565	
2.179856	-1.159050	
2.193744	-1.178741	
2.184423	-1.186045	
2.191878	-1.202506	
2.191097	-1.214545	
2.183596	-1.222872	
2.185890	-1.236717	
2.178528	-1.245131	
2.175066	-1.255775	
2.172365	-1.266886	
2.180775	-1.284575	
2.187679	-1.301532	
2.173476	-1.305956	
2.170288	-1.316963	
2.188003	-1.340810	
2.172743	-1.344534	
2.158444	-1.348745	
2.176497	-1.373268	
2.160744	-1.376545	
2.160158	-1.389460	
2.169188	-1.408687	
2.155737	-1.413363	
2.167569	-1.434683	
2.159468	-1.442910	
2.146859	-1.448075	
2.151869	-1.465156	
2.150936	-1.478298	
2.148483	-1.490456	
2.147931	-1.503998	
2.148094	-1.518123	
2.153409	-1.536012	
2.142612	-1.542460	
2.129139	-1.546910	
2.141481	-1.570199	
2.133420	-1.578648	
2.136383	-1.595313	
2.131918	-1.606515	
2.126870	-1.617309	
2.130392	-1.634707	
2.133462	-1.651903	
2.124122	-1.659546	
2.128625	-1.678073	
2.124906	-1.690227	
2.114197	-1.696822	
2.121453	-1.717919	
2.113767	-1.727020	
2.128133	-1.754297	
2.116629	-1.760382	
2.106239	-1.767345	
2.105339	-1.782301	
2.095922	-1.790087	
2.110212	-1.818275	
2.101662	-1.826947	
2.101460	-1.842931	
2.093938	-1.852560	
2.099301	-1.873698	
2.097013	-1.888159	
2.096305	-1.904150	
2.090041	-1.915170	
2.106713	-1.947425	
2.086662	-1.945844	
2.085552	-1.961891	
2.080881	-1.974683	
2.083594	-1.994607	
2.094214	-2.022359	
2.083586	-2.029740	
2.073533	-2.037655	
2.076532	-2.058490	
2.070607	-2.070607	
2.055033	-2.073045	
2.059152	-2.095409	
2.063108	-2.117840	
2.069485	-2.143014	
2.050053	-2.141513	
2.046857	-2.156937	
2.044065	-2.172905	
2.046670	-2.194785	
2.057092	-2.225350	
2.032966	-2.218593	
2.033251	-2.238434	
2.043538	-2.269579	
2.049118	-2.295842	
2.027929	-2.292157	
2.031247	-2.316193	
2.019789	-2.323502	
1.989155	-2.308528	
1.970503	-2.307163	
1.961316	-2.316800	
1.930844	-2.301090	
1.917236	-2.305226	
1.894203	-2.297852	
1.893529	-2.317564	
1.860277	-2.297251	
1.830682	-2.280983	
1.821335	-2.289731	
1.791132	-2.272040	
1.768592	-2.263695	
1.770306	-2.286382	
1.750804	-2.281692	
1.738525	-2.286277	
1.716232	-2.277517	
1.695484	-2.270529	
1.678364	-2.268179	
1.666630	-2.272996	
1.643553	-2.262157	
1.631652	-2.266507	
1.612304	-2.260367	
1.598461	-2.261770	
1.575012	-2.249351	
1.559614	-2.248174	
1.544335	-2.247021	
1.527396	-2.243282	
1.516749	-2.248673	
1.493489	-2.235165	
1.479616	-2.235456	
1.468028	-2.239114	
1.454584	-2.239863	
1.436309	-2.232992	
1.430496	-2.245429	
1.401821	-2.221752	
1.394350	-2.231427	
1.378586	-2.227770	
1.362462	-2.223336	
1.354745	-2.232551	
1.334268	-2.220595	
1.321672	-2.221531	
1.312885	-2.228836	
1.295233	-2.220973	
1.278565	-2.214540	
1.271694	-2.225003	
1.251115	-2.211339	
1.238899	-2.212214	
1.225318	-2.210531	
1.211510	-2.208291	
1.191709	-2.194855	
1.178050	-2.192458	
1.166153	-2.193215	
1.149355	-2.184565	
1.146702	-2.202794	
1.126489	-2.187213	
1.113339	-2.185051	
1.105253	-2.192781	
1.094046	-2.194316	
1.077623	-2.185204	
1.065895	-2.185409	
1.051232	-2.179429	
1.037997	-2.176205	
1.027186	-2.177946	
1.022106	-2.191914	
1.010770	-2.192530	
0.993787	-2.180668	
0.981055	-2.177862	
0.955022	-2.145014	
0.955855	-2.172345	
0.946467	-2.176725	
0.934939	-2.176129	
0.918054	-2.162800	
0.905495	-2.159361	
0.892150	-2.153840	
0.887674	-2.169763	
0.870829	-2.155378	
0.859434	-2.154188	
0.851192	-2.160876	
0.838102	-2.155175	
0.823246	-2.144630	
0.817208	-2.156983	
0.808786	-2.163198	
0.790289	-2.142172	
0.774187	-2.127060	
0.764709	-2.129891	
0.755385	-2.133141	
0.743050	-2.127769	
0.737858	-2.142895	
0.722975	-2.129816	
0.710582	-2.123704	
0.703476	-2.133357	
0.690072	-2.123823	
0.680094	-2.124614	
0.662915	-2.102498	
0.658524	-2.120794	
0.650884	-2.128945	
0.640130	-2.126919	
0.626089	-2.113641	
0.620636	-2.129304	
0.609550	-2.125753	
0.599224	-2.124687	
0.591487	-2.132832	
0.577914	-2.119763	
0.562595	-2.099633	
0.553230	-2.101313	
0.543087	-2.099961	
0.539334	-2.123633	
0.520870	-2.089095	
0.516399	-2.110347	
0.505370	-2.105016	
0.496347	-2.107911	
0.485764	-2.104074	
0.474566	-2.097279	
0.465317	-2.098909	
0.454404	-2.092858	
0.442322	-2.080960	
0.437095	-2.101413	
0.423936	-2.083712	
0.417757	-2.100205	
0.409566	-2.107033	
0.396485	-2.088346	
0.385736	-2.081246	
0.376367	-2.081335	
0.364521	-2.067299	
0.356552	-2.075009	
0.348024	-2.079711	
0.338624	-2.079226	
0.329876	-2.082758	
0.318321	-2.068166	
0.312154	-2.088673	
0.300066	-2.069519	
0.289841	-2.062322	
0.281896	-2.071336	
0.273995	-2.081201	
0.263803	-2.073657	
0.253107	-2.061389	
0.244631	-2.066873	
0.235991	-2.071269	
0.225510	-2.059118	
0.217828	-2.072494	
0.207045	-2.056162	
0.197835	-2.054597	
0.191098	-2.079709	
0.179496	-2.051653	
0.170309	-2.049606	
0.161383	-2.050569	
0.153779	-2.069344	
0.144676	-2.068968	
0.134616	-2.053843	
0.124684	-2.038571	
0.116770	-2.056387	
0.107567	-2.052503	
0.098558	-2.051864	
0.089400	-2.047589	
0.080376	-2.045702	
0.071671	-2.052399	
0.062778	-2.054751	
0.053584	-2.046309	
0.044394	-2.034536	
0.035773	-2.049438	
0.026562	-2.029086	
0.017869	-2.047582	
0.008875	-2.034051	
-0.000000	-2.045250	
-0.008849	-2.027951	
-0.017891	-2.050052	
-0.026359	-2.013547	
-0.035373	-2.026501	
-0.044510	-2.039864	
-0.053376	-2.038351	
-0.062323	-2.039858	
-0.069956	-2.003269	
-0.079503	-2.023499	
-0.087979	-2.015060	
-0.097336	-2.026424	
-0.105566	-2.014326	
-0.114433	-2.015224	
-0.124466	-2.035007	
-0.131272	-2.002823	
-0.140208	-2.005064	
-0.150012	-2.018654	
-0.159365	-2.024929	
-0.167351	-2.014009	
-0.176782	-2.020632	
-0.184263	-2.005322	
-0.194796	-2.023033	
-0.204126	-2.027179	
-0.208950	-1.988029	
-0.219361	-2.002974	
-0.227906	-2.000309	
-0.234426	-1.980655	
-0.244470	-1.991048	
-0.254322	-1.999138	
-0.261235	-1.984278	
-0.268863	-1.975569	
-0.280798	-1.997985	
-0.289700	-1.998027	
-0.296578	-1.984450	
-0.306615	-1.992112	
-0.315154	-1.989807	
-0.322552	-1.980546	
-0.332685	-1.988046	
-0.340745	-1.983018	
-0.350943	-1.990296	
-0.361149	-1.997179	
-0.365382	-1.971426	
-0.377495	-1.988322	
-0.382603	-1.968320	
-0.394151	-1.981530	
-0.403901	-1.985239	
-0.408711	-1.964954	
-0.418967	-1.971085	
-0.430171	-1.981248	
-0.439186	-1.981041	
-0.446948	-1.975224	
-0.448883	-1.944326	
-0.462765	-1.965292	
-0.474389	-1.975972	
-0.478759	-1.956526	
-0.489647	-1.963869	
-0.500149	-1.969342	
-0.505868	-1.956045	
-0.512554	-1.946818	
-0.522416	-1.949683	
-0.537433	-1.971282	
-0.543392	-1.959408	
-0.550962	-1.953563	
-0.562920	-1.963137	
-0.570314	-1.956658	
-0.576182	-1.945158	
-0.587307	-1.951406	
-0.603227	-1.973067	
-0.600950	-1.935377	
-0.608962	-1.931382	
-0.618274	-1.931487	
-0.632858	-1.947735	
-0.637558	-1.933454	
-0.641197	-1.916335	
-0.663541	-1.954729	
-0.665780	-1.933567	
-0.677541	-1.940178	
-0.686013	-1.937241	
-0.696315	-1.939397	
-0.704165	-1.934677	
-0.711018	-1.927298	
-0.717046	-1.917827	
-0.726243	-1.916887	
-0.744244	-1.938822	
-0.746496	-1.919610	
-0.759174	-1.927276	
-0.772286	-1.935751	
-0.774522	-1.917008	
-0.788615	-1.927632	
-0.795385	-1.920228	
-0.803701	-1.916610	
-0.814721	-1.919363	
-0.821675	-1.912501	
-0.836257	-1.923258	
-0.843533	-1.917074	
-0.854224	-1.918619	
-0.855347	-1.898799	
-0.877163	-1.924759	
-0.882020	-1.913249	
-0.891141	-1.911059	
-0.900751	-1.909866	
-0.913118	-1.914392	
-0.910319	-1.887287	
-0.926563	-1.899736	
-0.936829	-1.899702	
-0.944462	-1.894299	
-0.963125	-1.910805	
-0.966650	-1.897158	
-0.977767	-1.898452	
-0.975809	-1.874511	
-0.983722	-1.869749	
-1.011092	-1.901587	
-1.014722	-1.888489	
-1.022570	-1.883340	
-1.029643	-1.876791	
-1.052434	-1.898642	
-1.052734	-1.879793	
-1.059991	-1.873528	
-1.066880	-1.866653	
-1.088140	-1.884714	
-1.095895	-1.879162	
-1.110281	-1.884883	
-1.118336	-1.879754	
-1.125111	-1.872499	
-1.144486	-1.886055	
-1.146278	-1.870556	
-1.151482	-1.860775	
-1.172886	-1.877010	
-1.180318	-1.870691	
-1.185299	-1.860547	
-1.196819	-1.860664	
-1.207966	-1.860104	
-1.215215	-1.853511	
-1.235610	-1.866804	
-1.243794	-1.861469	
-1.250473	-1.853902	
-1.265433	-1.858537	
-1.272760	-1.851877	
-1.278628	-1.843135	
-1.297912	-1.853610	
-1.308781	-1.851882	
-1.312232	-1.839681	
-1.336179	-1.856070	
-1.334531	-1.836825	
-1.352006	-1.843903	
-1.373785	-1.856564	
-1.372652	-1.838204	
-1.384626	-1.837461	
-1.396637	-1.836671	
-1.414634	-1.843587	
-1.429711	-1.846497	
-1.433334	-1.834584	
-1.447491	-1.836134	
-1.456977	-1.831671	
-1.463722	-1.823760	
-1.483270	-1.831686	
-1.484232	-1.816609	
-1.501781	-1.821806	
-1.519755	-1.827306	
-1.521697	-1.813488	
-1.538247	-1.817050	
-1.549739	-1.814511	
-1.561382	-1.812073	
-1.578504	-1.815861	
-1.584283	-1.806528	
-1.601838	-1.810548	
-1.602817	-1.795805	
-1.637409	-1.818527	
-1.633784	-1.798656	
-1.655345	-1.806492	
-1.664514	-1.800662	
-1.675881	-1.797163	
-1.696410	-1.803337	
-1.688548	-1.779358	
-1.724613	-1.801554	
-1.727900	-1.789293	
-1.747560	-1.793921	
-1.751201	-1.782035	
-1.775504	-1.791066	
-1.783444	-1.783444	
